id,employee_id,username,first_name,last_name,email,password_plain,password_md5,password_sha256_salted,salt,role,department,phone,city,is_active,email_verified,two_factor_enabled,created_at,last_login
257,NX00257,simon.roussel,Simon,Roussel,simon.roussel@nexlink.fr,Nexlink3848!,e6c923e647484b0b5f535d958d674d9a,b9f6ec734efd841ca3c34d72666f64f99e95602459e5a51b8bbb23ed7359c095,481fcbde692a4464,user,IT,+33683835976,Bordeaux,True,True,False,2021-07-15,2023-10-12
258,NX00258,christophe.bernard,Christophe,Bernard,christophe.bernard@nexlink.fr,baseball38,03000aa12048f2d70bce91c3f2524259,1eb915be9573d91510e7210cfc33296dc98b980f7e7408503960653e077c1fe8,dc610e5ef5ae4702,user,HR,+33694597104,Montpellier,True,False,True,2021-03-31,2023-07-10
259,NX00259,nadege.moreau,Nadège,Moreau,nadege.moreau@nexlink.fr,password35,48ad74b74844fadd28274afd5c617ccf,f5a29dc5dfa7ea0fc42c995c9fa8ebfba771ab9b710f4411f582a1106be9f465,886c3a9fc0f0ab94,manager,Communication,+33654499873,Lyon,True,True,False,2019-09-21,2023-02-17
260,NX00260,stephane.leclerc,Stéphane,Leclerc,stephane.leclerc@nexlink.fr,baseballsuperman51,ce78a3e75ee7f6e63bbc6e3cc33cafaa,f1d7383154480ae7d8921f94edf139ef50d154a0b4cb6bf99b5c3e5f4111784e,efcc70762d675a9f,manager,Engineering,+33667265875,Marseille,True,True,False,2021-02-22,2023-12-16
261,NX00261,cecile.lecomte,Cécile,Lecomte,cecile.lecomte@nexlink.fr,Admin728*,d1870caa1225a7b1e28f679cc2cdc6ac,fbf659c4ab2aead5bcf91e49da9ed7eacec999b4681c775ba03150aa03983546,c713caab38877dc2,user,Management,+33665296657,Saint-Étienne,False,True,False,2020-08-27,2023-09-13
262,NX00262,jade.roux,Jade,Roux,jade.roux2@nexlink.fr,securabc12368,89c434508e69159d3c1444bd54a430c6,8de5573450781d96629e8c5a84bb23fcb80ee5ea2c7b1f89b3b853a925b2e63f,dd436eace6c54574,user,Management,+33661338023,Rouen,True,True,True,2022-01-18,2023-01-10
263,NX00263,clara.adam,Clara,Adam,clara.adam@nexlink.fr,P@ssw0rd51,bfb6833e601cbef2714b41176e10c1cd,40b750ee7ec0e8755686db254ad2fdb3b44e05f5fa42b54a9e431aee4100b8f2,e6d4367329507337,manager,Sales,+33652799022,Rennes,True,True,False,2020-01-04,2023-01-14
264,NX00264,dylan.vidal,Dylan,Vidal,dylan.vidal@nexlink.fr,P@ssw0rd55,323180a7e6a101c47e764b438c7d3898,4a961eeb08c2be2fbb7addf03feb77b72fb0dfe89e9c35a72a1b5daf4a95e07e,25eef3bb10f63e98,user,Finance,+33698162850,Bordeaux,True,False,True,2019-07-25,2023-05-07
265,NX00265,thibault.francois,Thibault,François,thibault.francois@nexlink.fr,P@ssw0rd59,a03aba6069a479989844eb028e5f3aff,33cec0a4eca807c178c980b356e0aa2e127a9a385eb83bbe9361e520761d0e90,2f88fffc89572af4,user,Security,+33641749355,Rennes,True,False,True,2019-12-22,2023-04-01
266,NX00266,veronique.thomas,Véronique,Thomas,veronique.thomas@nexlink.fr,Nexlink3328!,cd0f3fa1ce61251d586c4e098a06644c,85918b5a163f50b539ac16800c1a96f029c92c2da85029ae47bbd13bfd167d60,831f75c2c5cf1b9d,user,Logistics,+33651480401,Marseille,False,True,False,2021-10-05,2023-10-05
267,NX00267,david.cordier,David,Cordier,david.cordier@nexlink.fr,Nexlink639$,3d8001768a3dfa667546b595b496e151,abcbe28a2c55882f5723aca9fd75de92b0c6c64022ffaea3655df8aadd297e32,afc3119acf788048,user,Support,+33627514010,Nantes,True,True,False,2022-06-11,2023-04-14
268,NX00268,matthieu.dufour,Matthieu,Dufour,matthieu.dufour@nexlink.fr,Michael213*,bfa163cd1d294c0f74f24e6644d51ce5,fc0553ee78be70ae324b133d141406c2f4fe42d5b35b9262244009eb520e424e,6a761864ad226147,user,Marketing,+33698870866,Strasbourg,True,True,False,2021-02-04,2023-12-27
269,NX00269,lucie.morel,Lucie,Morel,lucie.morel@nexlink.fr,footballabc12363,1b983a007aa00033924ef7a01017fbdc,94026fb3c5194bd9d327cb9b4f0e9bcec56f8bf59841b48ea060160ac9ac4c2d,ddbd13102945c478,user,Finance,+33692370625,Rouen,True,True,True,2022-12-19,2023-10-15
270,NX00270,theo.nicolas,Théo,Nicolas,theo.nicolas@nexlink.fr,Nexlink3086!,bfbd09c5e9f751a83084a9ed981433f2,a66bdef6f2f392210f782e5d3bad2de8545ba946f8077b1b1418e97d09ac4545,d0b8bb973cbf82f6,user,Accounting,+33686884584,Strasbourg,True,True,True,2019-01-04,2023-12-26
271,NX00271,estelle.moulin,Estelle,Moulin,estelle.moulin@nexlink.fr,Abc123679!,d47cec95169dfa5e0802722b19907edb,52fc4dd1829c36f04f5f90cf31fd076c66acd141488b282465f1fe16cf76c941,851b177717835ab0,manager,Finance,+33641943272,Nantes,True,True,True,2020-11-09,2023-02-09
272,NX00272,enzo.mathieu,Enzo,Mathieu,enzo.mathieu@nexlink.fr,nexlink12327,34062300174fcc1dfb7023ede521bac2,fd3e5259ef0b8a33d0ebad3af690e93e1466e0e415ec89686c7d0cfcfac19a36,9a3b9ba6dbcacd8e,user,Accounting,+33644448045,Rouen,True,False,False,2019-05-19,2023-06-29
273,NX00273,theo.lemaire,Théo,Lemaire,theo.lemaire@nexlink.fr,2022welcome64,70352e9d0310a5e15a83c82c926ce73a,b76b97e19775272b445fdf93d32d8d73b9c3723c9bf7f51cc68f3b7b15888da0,4a36667565759bab,manager,Support,+33623613510,Reims,False,False,True,2022-01-23,2023-07-12
274,NX00274,laurent.lecomte,Laurent,Lecomte,laurent.lecomte@nexlink.fr,football14,47886c14f317c896fa1a86efea93d868,eaf210e4d822a8f7aa349aa734b32d46ea89cfb6dcbe9920ef85ab2f2c0b0450,3c5a4692a7c6ff1f,user,Engineering,+33624055958,Lyon,True,True,False,2020-10-14,2023-05-14
275,NX00275,jeremy.moreau,Jérémy,Moreau,jeremy.moreau@nexlink.fr,P@ssw0rd21,50f1e75533e5728d2708242649e4b6d6,71a4506f9f956b287c86d906ad372846d07f74085367d9a2e5a46eb167758481,2f38c53c6e50ae03,user,R&D,+33614159837,Strasbourg,True,False,False,2022-06-10,2023-09-05
276,NX00276,pierre.lefebvre,Pierre,Lefebvre,pierre.lefebvre@nexlink.fr,Nexlink4367!,c7da265ea2ba13ef927116673b6fe1bb,6ba5b0bf04348b6f08511e3418626ac57588180cd17989c331d42e144ccb6e6c,52e1c8448f08a025,user,IT,+33682494408,Toulouse,True,True,False,2022-11-28,2023-10-11
277,NX00277,pierre.masson,Pierre,Masson,pierre.masson@nexlink.fr,P@ssw0rd80,2808e713ae594555cc91e273d7f7c694,1e18ff70afb1ff38d4f98664260483ebfb512c13981418673522849ed0a916f3,aa103842ca4ca0cd,manager,Finance,+33610512117,Strasbourg,True,True,True,2019-04-22,2023-07-04
278,NX00278,alice.lefebvre,Alice,Lefebvre,alice.lefebvre@nexlink.fr,secur31,8ee5952f09fa1a74b67abc9c99320896,f99c85c5446073cbeb5d7f5a87f99cc84a3629b11aa54d820e9ddc7a51ebcbee,fbe919979085e6f2,user,Marketing,+33651386492,Rouen,False,True,False,2021-08-27,2023-03-01
279,NX00279,laura.riviere,Laura,Rivière,laura.riviere@nexlink.fr,2022qwerty49,ca45c1c4c17a04378eee870eb564fd9b,7a567dc006d22c01dc90f198a4b98b19059bd567c34887f7630188c5258af837,dadf8b8f475ed943,user,Finance,+33645338986,Lille,False,True,False,2021-07-01,2023-01-23
280,NX00280,sandrine.durand,Sandrine,Durand,sandrine.durand@nexlink.fr,Michael813!,a0f27019eb95791abe37c7db7af11961,bc5008b1c3016c1a7302d05357373f234dd8ead829a08acfd337396c0c99e055,5a857b1de4d1141b,user,Management,+33665564347,Rouen,True,False,False,2020-12-05,2023-10-05
281,NX00281,nadege.marchand,Nadège,Marchand,nadege.marchand@nexlink.fr,mastertrustno161,8ff952f963eea2b97879efc9f7e87365,ec1d7e9f6529852ed7625ff318c7b31fc5350be57008f03461a062c61b53ed7e,e06d08d23ce75647,user,Legal,+33662989744,Saint-Étienne,True,False,True,2020-09-04,2023-02-10
282,NX00282,christophe.lecomte,Christophe,Lecomte,christophe.lecomte@nexlink.fr,2022316@,eb0e9a234c110aa90d8c5d2589d95100,35d4a8c918afba407a3cd6daf5959cfbac002bd41146870b89900ce98cac2d18,66615129527fd9d2,user,Engineering,+33668437492,Bordeaux,True,False,False,2021-05-17,2023-02-10
283,NX00283,beatrice.leroy,Béatrice,Leroy,beatrice.leroy@nexlink.fr,letmein81,5662b380f1ba097885083d62fc01792a,618da3b230fd381ea0e06f222d07470ce6f93cf43c0302872d7410cbf7933476,6c5659c908fd6038,manager,Operations,+33679751366,Lille,True,False,True,2020-10-29,2023-05-22
284,NX00284,emma.nguyen,Emma,Nguyen,emma.nguyen@nexlink.fr,2023680*,5735e17f1c4ddbe89509e120f2213b8c,6e91532b25305d71c0f3359eeb53c48637d80f53d1fd14a957cc2619985b45e3,b30c831c37b1920c,user,Security,+33623554707,Rouen,True,False,False,2019-08-05,2023-10-16
285,NX00285,emilie.robin,Émilie,Robin,emilie.robin@nexlink.fr,accessiloveyou61,f122b8f4e1ffc087034642eaa9375c8b,294fb11267a46b9d837295b7d16b3f9e64eadea8c153ba47804f961f180e5b62,dc1c75e76bfbbc67,user,Finance,+33629307578,Rennes,False,True,False,2020-07-18,2023-07-26
286,NX00286,audrey.legrand,Audrey,Legrand,audrey.legrand@nexlink.fr,superman70,21a32737ce0398d579ab7bbbb9e2fd1c,c7ba5f7d64d8b21eee7279357f852f44e88bf5da0ac0086c20b3d4c34eb10d53,424914da5bddb9a0,user,Security,+33655347617,Reims,True,True,False,2021-02-01,2023-01-11
287,NX00287,audrey.lefebvre,Audrey,Lefebvre,audrey.lefebvre@nexlink.fr,2023407$,9a352336299464604721e371cccdc964,3225fd32d9a30fff41f936fd0d043cccb5fed992711a862a74e7a2630bbf94f7,f59aa45db39170ec,user,Sales,+33696644900,Lyon,True,True,False,2021-05-03,2023-11-06
288,NX00288,helene.roy,Hélène,Roy,helene.roy@nexlink.fr,P@ssw0rd57,acd76c995fa1bfa4eeb4a96a6fd87f3e,2c9c4334b89cba0eba52949cc5459e68feb784b39f101578ca76058bebd67452,198387b5eac23c92,user,Operations,+33651758234,Nice,False,True,True,2019-11-22,2023-02-03
289,NX00289,romain.mercier,Romain,Mercier,romain.mercier@nexlink.fr,Baseball159@,1ccf1573bfca94675b8ae91b3b5dd139,72509fa2cc4c5c07ba4a99cbb4867f83b15ccdb8d9fff896817f3ae4755c5555,c07c044b5b90a98c,user,Legal,+33636724061,Toulouse,True,True,True,2019-04-14,2023-07-04
290,NX00290,celine.david,Céline,David,celine.david@nexlink.fr,user57,0699ddd40db0b8a986ecf120f5b872e5,951d37bc69b859c4ef7bbd40c929fc267f84a18d29281a660e6a3217ff117d8a,a20a9f36cb5e8b23,manager,R&D,+33673697356,Rennes,True,True,False,2021-07-02,2023-04-01
291,NX00291,helene.laurent,Hélène,Laurent,helene.laurent@nexlink.fr,Nexlink1449!,9836e44c4b612702a1a2dac950f815a0,0c29767c9827ba74d0228af7437b42e8cb139294ce3cc6e4765f70bc7a9e8d3e,0b427ea204b23b07,manager,Engineering,+33638765353,Reims,True,False,False,2019-11-30,2023-10-20
292,NX00292,quentin.gerard,Quentin,Gerard,quentin.gerard@nexlink.fr,P@ssw0rd12,d93541a89cf3cc178b291ac63db01f3b,9c9f2ea334d78ac0f96b896c6bc26cb61cd9b71f557f280e472f2bd67bd6a409,160c13090f19122d,user,Legal,+33633246598,Rennes,True,True,False,2019-09-28,2023-11-28
293,NX00293,laure.guerin,Laure,Guérin,laure.guerin@nexlink.fr,letmeinqwerty59,875fb4455fae25927d7235406e7ac34e,6675b1561b116b77cc3e81c46e34d8d17dd3f225be8275d8ec6d1d895d4a763d,8131afa545c8b19e,user,HR,+33679878835,Reims,False,False,False,2021-08-13,2023-06-04
294,NX00294,yann.fontaine,Yann,Fontaine,yann.fontaine@nexlink.fr,P@ssw0rd92,68abebad17acd20b8bb38abf8db4fa67,80ac1780d8815f64df21f444ff920e53f69d33bd1ca87114aede31247e3288ce,c1aee8e08ae4aae8,user,Sales,+33674657836,Lyon,True,True,True,2022-11-02,2023-02-25
295,NX00295,cecile.rousseau,Cécile,Rousseau,cecile.rousseau@nexlink.fr,Nexlink4086!,24c5d7440bfc603d3a83cd331f5c386a,3a92bab2757f965be031f6b76c075d31bfd02622ff492e646f7ba326f74bd765,1775c6a5c5bdac18,user,Operations,+33690535106,Strasbourg,True,False,False,2020-05-07,2023-01-30
296,NX00296,michel.gallet,Michel,Gallet,michel.gallet@nexlink.fr,Nexlink5250!,819f8411523351bcf58733ca179ff318,6e5c001a232dca8b6005f6489a1956cced9cb5ce436f49231b2e10cfafe02d66,cd389c3f624c7dc9,manager,IT,+33688252116,Nice,True,True,True,2021-03-06,2023-01-19
297,NX00297,simon.millet,Simon,Millet,simon.millet@nexlink.fr,trustno1qwerty65,9040abeb2ced6abf0cc853d925ba6b9c,fa33ab5bcefc976299f8597bc359b22fdb5b5ebd527f08566f66e5aefc0c11ca,69bd74f3ed26a397,user,Logistics,+33684926784,Marseille,True,True,False,2019-12-15,2023-12-03
298,NX00298,gauthier.rousseau,Gauthier,Rousseau,gauthier.rousseau@nexlink.fr,P@ssw0rd33,99a7d850a11b1717bddaf9962d4b7618,82decfccc8633bd6e651f951142279a4b32c391353ef8e1281ae3af595560cc4,680e44d4fbd280aa,user,Management,+33657685330,Bordeaux,True,True,False,2019-07-02,2023-04-24
299,NX00299,emilie.aubert,Émilie,Aubert,emilie.aubert@nexlink.fr,Nexlink8598!,1ad8d35f78998f27e5808307dee754ad,85a11d607af47c400cca9f452355e4381e974fd4300bd88d180f701612cb0de3,1324d8d38cf4f0d2,user,Legal,+33688326059,Rennes,True,True,False,2019-04-20,2023-11-21
300,NX00300,robin.chevalier,Robin,Chevalier,robin.chevalier@nexlink.fr,P@ssw0rd48,a55733a3ccbe4e49e3fa213906a62321,e677b29b6e84924633f468f80fc34d8949288922a74edf562b33e6a6196a7714,03bf672901698aab,manager,Engineering,+33636883353,Nantes,False,False,False,2019-11-05,2023-03-12
301,NX00301,arthur.lefevre,Arthur,Lefèvre,arthur.lefevre@nexlink.fr,monkey52,9953e6809750fefe2ba4806821fd57cb,47d18d8634dbf090bd3d9639730f2b5e909375b542bb3830b2553fd0acf56c79,a26d67d53fd77c6a,user,Support,+33610632635,Lille,True,True,False,2022-07-23,2023-01-30
302,NX00302,remi.laurent,Rémi,Laurent,remi.laurent@nexlink.fr,Iloveyou544$,366f9f5bc05f061b3c2b344075f0333b,7543bad16d3fa323d41e4bd26d3ba7652d0c0f56568505e749b711a23040b9d1,a4d2af2dfc969df6,manager,IT,+33610626681,Paris,True,False,False,2021-09-04,2023-07-16
303,NX00303,loic.morin,Loïc,Morin,loic.morin@nexlink.fr,P@ssw0rd34,21e398923b23b55d3c633124fef7295d,8c9f0cee9788237b6271f56e26656e7413b6d147fadbe287d1bb498a6e819eda,c814918e4aaa84c5,user,Management,+33643396474,Bordeaux,True,True,False,2019-01-09,2023-11-17
304,NX00304,theo.meyer,Théo,Meyer,theo.meyer@nexlink.fr,P@ssw0rd49,4b1f65766056f6882b96b542e51ec971,86deb11b5539ce2254f2209694fa9bbd42605add6ba0377929a1de290ac64364,10436f245d850b17,user,Marketing,+33649034245,Lille,True,True,True,2019-04-04,2023-06-02
305,NX00305,hugo.roy,Hugo,Roy,hugo.roy@nexlink.fr,Nexlink4087!,24075c8b503fef74065b151685d2938e,ae7f64c8e498666a3a608645d5f06e28ee213dc4626d3af3fd1082067b6b43e4,a3fab73e3b9ebb4f,user,Security,+33640657783,Bordeaux,True,True,True,2021-04-06,2023-01-10
306,NX00306,philippe.meyer,Philippe,Meyer,philippe.meyer@nexlink.fr,Login475!,e56c3a990d366782f19abdaaf672c485,f02728f2848f3a112392b263f34ea713df37833fc1cfbadf93901af6dc6b3ee6,4dbfa07d5bedba70,manager,Security,+33681770706,Rennes,True,False,False,2022-08-04,2023-05-11
307,NX00307,michel.dubois,Michel,Dubois,michel.dubois@nexlink.fr,shadow24,79e902bf534ad7258539ee6ec26daae5,3359235859d1e43a1fe7150438ff57b2c4d709661faf941c5b69c79a7a7f296e,657bce878eb6246a,manager,Legal,+33683454998,Toulouse,False,False,False,2021-02-17,2023-03-05
308,NX00308,kevin.bernard,Kevin,Bernard,kevin.bernard@nexlink.fr,Nexlink7895!,38b3dc06bd21f942512f1d02b23c3b44,4309db4e82070d09b88d9c9e3960e007cb9fb59bd4bce7dc3d08dd599b863608,ba224410b47bc1ed,user,Management,+33693590502,Rennes,True,True,False,2021-12-01,2023-05-19
309,NX00309,vincent.garcia,Vincent,Garcia,vincent.garcia@nexlink.fr,monkey35,e7648f5bc1c1e17c9dea582b5131bd2b,3148f14cf408cd3aa4eb2358750aaccf403f0a0b0ccb7941a6613a32b494dd9a,a15a5c0cc5335a1a,user,Communication,+33637068117,Nantes,False,True,False,2020-06-22,2023-09-25
310,NX00310,charles.gallet,Charles,Gallet,charles.gallet@nexlink.fr,Shadow592#,1f6153b6079d5362ee8eb83c9f96973b,2192a95db65af7dd29f2409010879cc1d507a8ffb9abd362b7e887868a9b52aa,76f38a72b8604877,user,Engineering,+33621945758,Saint-Étienne,True,False,True,2019-01-27,2023-12-10
311,NX00311,manon.laurent,Manon,Laurent,manon.laurent@nexlink.fr,P@ssw0rd19,cd48e25fd12915aae0e187c73eca5ea0,eb56a3d47931688938afc3732f6d502d2259ef977e98084f3cd8dd1adea03684,5d37835cf60e8b22,user,Security,+33641025808,Lille,True,True,False,2020-06-08,2023-11-26
312,NX00312,alexandre.andre,Alexandre,André,alexandre.andre@nexlink.fr,pass56,2b542a9cfb7c9287fedc418c8ae344fe,42a778e4f879e330d0ec53e833464a3f2c11b3df30aa65e8088ac5be39d8ed56,7fdb5b40753f6ce4,user,IT,+33616159129,Paris,True,False,True,2019-08-26,2023-02-18
313,NX00313,hugo.dumont,Hugo,Dumont,hugo.dumont@nexlink.fr,iloveyou12394,b85793c2af7923768e993ddc3fbed08c,1b2b490377e820fef348eb270d43ba82032fd2cf2b68a2bc92dc8eb622e40496,0d860295f3971fca,user,Support,+33625278272,Strasbourg,False,True,False,2020-12-02,2023-04-04
314,NX00314,audrey.bourgeois,Audrey,Bourgeois,audrey.bourgeois@nexlink.fr,abc123football22,4c53ceb94aec3b669f83e16638b0ab13,b7911f5c87da7aba55777eba97cb2e61c664a13fc38487d80ef4f20a050f3263,3794a7961e2d6444,user,Finance,+33631393688,Lyon,False,False,False,2022-11-26,2023-01-31
315,NX00315,charlotte.moulin,Charlotte,Moulin,charlotte.moulin@nexlink.fr,michaelqwerty79,641d8fdd70085d43bc0fa02fe28cdf73,b48e3153df9d53572c97f3e24ef0e4f2df1c949dc154fd61a351368c7ff03d57,d313bb495a261e5d,user,Logistics,+33674837853,Saint-Étienne,False,True,False,2022-11-02,2023-03-08
316,NX00316,marie.leroy,Marie,Leroy,marie.leroy@nexlink.fr,Nexlink6148!,bed9a050375bd6b4593ac6ed3da29502,cd914db1e29bba5e2b2db96bdc9d820e19347c513b821527c6530b51dcac8dcb,d9d539d94a9e935a,user,Accounting,+33687396519,Nice,True,False,False,2022-10-20,2023-09-26
317,NX00317,mathieu.garnier,Mathieu,Garnier,mathieu.garnier@nexlink.fr,qwertytrustno187,fb82a4b3bb11c1e57176b3bbc4de661d,3320dd32bbf7c50e9974367a1e2a1382acb2cc99631e6251f807928ccade4785,c88308a8b017a2a4,manager,Finance,+33617323740,Paris,True,False,False,2022-02-17,2023-11-10
318,NX00318,lea.moreau,Léa,Moreau,lea.moreau@nexlink.fr,testuser43,d36f43aaea5926afe5d2e4ccee75ed72,01b1f56a5f772cd1021c24719be7c58af9e935c143838c13f14963f33b84ffc6,316f066c21479810,user,Engineering,+33683886264,Montpellier,False,True,False,2021-11-04,2023-04-25
319,NX00319,adrien.lemaire,Adrien,Lemaire,adrien.lemaire@nexlink.fr,P@ssw0rd67,32f10a0510b244ae2a24bb9f87f0a11b,4188bc47a19299ea1b307905bcb0b2cf4711ae4046bb7a32297063c64a915b6b,a3ed49036187f0ce,user,Logistics,+33652421060,Lyon,False,False,True,2021-10-17,2023-08-17
320,NX00320,alexandre.sanchez,Alexandre,Sanchez,alexandre.sanchez@nexlink.fr,adminmaster71,2b5f14b924446cc7cc40fc861117aa26,cbcb7e07d30f02f70a8c0f48cba669acd4d1f4467d0e1dd93bac1af4cd1b2152,b371749fc8cef270,user,Logistics,+33693089652,Montpellier,True,False,True,2019-07-06,2023-11-06
321,NX00321,michel.renard,Michel,Renard,michel.renard@nexlink.fr,Nexlink6953!,88157659392d0bfc507706054a1ab6fd,09f5f40ac0ea2c29a09cd18f1e6e18573e664db79d49150539473f15acbd7aa7,ff8bf9edb53330dd,user,Logistics,+33654556611,Grenoble,False,False,True,2020-04-01,2023-08-21
322,NX00322,laure.lecomte,Laure,Lecomte,laure.lecomte@nexlink.fr,login94,90c21cc6c7f0b3f115739e3f576ed644,aa7fd69ebb87e4a126b48b179c5c3b123eb4547b36b72b5496775bb72473d82c,82a6bef45cb678ef,user,Engineering,+33695048563,Rouen,True,False,True,2020-11-30,2023-07-01
323,NX00323,audrey.michel,Audrey,Michel,audrey.michel@nexlink.fr,202273,42713cc2a692e75697781e42c3ec820d,50b51503ab89a52d141ed3c68e536713d6225889136fb73c683b41b064dd5e9c,9b3610bbd3c649a2,user,Logistics,+33644130133,Rennes,True,True,False,2021-04-18,2023-02-24
324,NX00324,pauline.renard,Pauline,Renard,pauline.renard@nexlink.fr,Shadow446!,26cce159540aaf600d89ac1089932d16,cb53da573bd6bca4846dfb503f95f60499eaacb1f03508ea7962b7039886adc4,ff5e2a5893d3ba96,manager,Engineering,+33689028889,Lyon,False,True,True,2022-07-20,2023-12-11
325,NX00325,fabien.gallet,Fabien,Gallet,fabien.gallet@nexlink.fr,sunshine16,c22a474406020f9ca70b9dfdbcb58dff,6d47299eea060ef299bf1af015adda9f513fcbb503fe52b3d1c0d278e0e2799e,f6bfd54b5c17a890,admin,Security,+33674818030,Saint-Étienne,True,False,True,2021-06-05,2023-10-27
326,NX00326,jeremy.bertrand,Jérémy,Bertrand,jeremy.bertrand@nexlink.fr,letmein94,8a9c2c68fd0f0cd46bddf2135fd6e924,8acb1c6be78ac32a3afcaffad34421183d1cbcc22d3fdf96adf2bcb29a332267,4203550a74a62b8f,user,Operations,+33691737749,Saint-Étienne,True,True,False,2021-02-26,2023-08-03
327,NX00327,marine.lecomte,Marine,Lecomte,marine.lecomte@nexlink.fr,2023522*,c6265e154493b6cfdab98e61cd22ee59,65a75d4c2be9fdb46788b9f491bdec8a2b7487936ab8ef7ce15add36e6ae9924,9df734eecd5e291e,admin,Sales,+33652132393,Nice,True,True,False,2022-12-07,2023-10-08
328,NX00328,delphine.gauthier,Delphine,Gauthier,delphine.gauthier@nexlink.fr,Shadow765@,ca98f34e619ad094aec16ef77e70c4f3,de9fef0c6892872346fac71d172c209303bb3269388bb4d41fcdba1547aeab6e,a6aeb6d2b48f6fb9,admin,Operations,+33653269298,Nice,True,True,True,2022-11-22,2023-11-23
329,NX00329,veronique.leclerc,Véronique,Leclerc,veronique.leclerc@nexlink.fr,trustno1superman69,146af8baefab8b6709d86b1cc3b31a54,d25fff945148ba79bf38469925c8ad16d6085e5a39c944052bdf4de5bae826e3,068117afc5006be9,user,Security,+33680159631,Lyon,True,True,False,2021-05-15,2023-01-07
330,NX00330,luc.durand,Luc,Durand,luc.durand@nexlink.fr,123868@,2fee3d66f881afb2fc48d119aa12ae58,b03fc6dcd2650866208680d8f29f4bef9bee31ca86e499503f788f3e907da340,9641c32e5acbd51f,user,Management,+33618325904,Nice,True,True,True,2020-05-28,2023-03-16
331,NX00331,baptiste.lecomte,Baptiste,Lecomte,baptiste.lecomte@nexlink.fr,iloveyou96,edca060fd5ad1bef0dfbede5c66277f1,afe59323056198c0db79c85fa6452d291d5008a8641c63f3e3f836e74ac33325,ef676e7c7b072e20,admin,Logistics,+33685332458,Strasbourg,True,False,True,2020-04-04,2023-11-28
332,NX00332,audrey.petit,Audrey,Petit,audrey.petit@nexlink.fr,letmeinwelcome88,a0110a9b422c31c658d16a29f03b0f82,58a58d96b17ff6ed9cf8a05d1bed25e2c4d36c928f61e34438404a163ee479d0,8b3caa7a00e4da8f,user,Operations,+33643734435,Bordeaux,False,True,True,2019-04-21,2023-01-07
333,NX00333,christine.dufour,Christine,Dufour,christine.dufour@nexlink.fr,P@ssw0rd87,973e7b108ecc4965fc66ba2e2bb7cc5a,81a3f8e4d631530a660cd20e7fbea93c47563707de408f60389c847c349f5d1a,13f18bb9e27729c6,user,Communication,+33670238919,Marseille,True,True,False,2020-02-01,2023-05-31
334,NX00334,theo.richard,Théo,Richard,theo.richard@nexlink.fr,123master34,b10839047ed29339f475a0a6040bb749,d30d452e025d0c78f6d21587c8d942e28d6121b0c0697c5cdf4ba9e0985deef2,934099a55c98a17d,user,Finance,+33610757677,Nantes,False,False,False,2022-04-11,2023-05-11
335,NX00335,matthieu.morin,Matthieu,Morin,matthieu.morin2@nexlink.fr,P@ssw0rd16,38c8b210b9fa54ab29867c493686e3c0,1da88067692c12265cf5a7c06bcecbe216f327b06a68b0dbfe74bccc445475c3,9ec1f47f1a2af2ab,user,Legal,+33658061434,Lyon,True,False,False,2022-03-18,2023-10-09
336,NX00336,etienne.leroy,Étienne,Leroy,etienne.leroy@nexlink.fr,P@ssw0rd30,d5643c8b1dfce1edcd18f54328570192,def1fd0452ccb593d530c077af431e8477ae85cf5c52f00beb9287ef36238cde,7c09a39e7de64b18,manager,Operations,+33622340723,Nantes,True,True,True,2022-01-04,2023-07-26
337,NX00337,margot.lopez,Margot,Lopez,margot.lopez@nexlink.fr,Nexlink4579!,303697f75ae2247f5d94c897b6434495,a3808e37e43280d16a34b6e58d4e55a3da26c6166ed830a724c56d339d0d8163,7e9ce6d145ddc00b,admin,Legal,+33611181612,Lyon,True,True,False,2022-02-23,2023-11-29
338,NX00338,fabien.richard,Fabien,Richard,fabien.richard@nexlink.fr,Nexlink7248!,e9a72bed6217eb484bc06c2777012134,1f08aa479f64e43d5eb443047b928278625ad2feec21e0ee7065bc119862813f,5a49bed7ca5a4b6f,user,IT,+33647960665,Paris,True,False,True,2020-06-09,2023-10-04
339,NX00339,nathalie.richard,Nathalie,Richard,nathalie.richard@nexlink.fr,Nexlink4154!,8c1037541256149ea7fc117c76e8b2cf,6fb0d37bcb687c81f28ce8215eb54b40fec43767a7c057f8c0e27cc410517e4a,397f4a9311a1c3c5,user,Operations,+33632467350,Rouen,True,False,False,2019-06-18,2023-02-19
340,NX00340,luc.bonnet,Luc,Bonnet,luc.bonnet@nexlink.fr,baseballlogin27,60f065d4acedf73564a668b5f7583f95,0e54162ce0952d26674b15fb3c233368afee90884296b7e27f4d21d8e97f7777,65a70952390d0489,admin,Logistics,+33696779969,Reims,True,False,True,2022-12-10,2023-08-11
341,NX00341,nicolas.renard,Nicolas,Renard,nicolas.renard@nexlink.fr,Nexlink1620!,2abb4262de6da1e9a42a10b481de3a29,639da1d007d1c5ae8e7815ae84c4fc93913e954175339230ae5a1d4d9f9277b6,d9d663014c4a9bd4,user,Marketing,+33643810519,Grenoble,True,False,False,2019-04-22,2023-04-02
